"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","startSlot","endSlot","lastDate"
"2117AR145-010",-8.47972,42.27994,-8.0512,43.54172,M2,0,"14:00","18:00","2022-08-03"
"1905AP004-008",-7.21032,43.35647,-8.50251,42.3233,M2,0,"14:00","18:00","2022-08-16"
"2002AR007-003",-5.95646,43.49162,-8.96098,42.79726,M2,0,"14:00","18:00","2022-09-11"
"2203AR016-013",-6.1623,43.49781,-7.54282,43.621,M2,0,"14:00","18:00","2022-09-09"
"2002AP005-005",-5.97296,43.35202,-8.64838,42.89877,M2,0,"14:00","18:00","2022-08-13"
"2002AP004-002",-5.9917,43.34747,-8.64807,42.89901,M2,0,"14:00","18:00","2022-08-09"
"2008AR015-002",-7.72994,43.70996,-8.30703,42.15693,M3,0,"14:00","18:00","2022-08-01"
"1808AR366-006",-7.72186,43.6328,-7.84355,42.84903,M2,0,"14:00","18:00","2022-08-10"
"2200AR006-002",-3.24019,43.39189,-7.8576,42.86127,M1,0,"14:00","18:00","2022-09-01"
"2121AP027-001",-7.44274,43.34991,-7.85736,42.86152,M1,0,"14:00","18:00","2022-08-30"
"2203AR016-008",-6.14639,43.4917,-7.5345,43.62768,M2,0,"14:00","18:00","2022-09-05"
"1905AR211-003",-7.21764,43.33533,-8.56351,42.4309,M2,0,"14:00","18:00","2022-08-02"
"2103AR025-002",-6.07811,43.48344,-8.66367,42.34583,M3,0,"14:00","18:00","2022-08-11"
"2204AP003-006",-6.76152,43.53298,-7.59168,43.58431,M2,0,"14:00","18:00","2022-09-11"
"2204AP003-005",-6.7616,43.52595,-7.59103,43.58325,M2,0,"14:00","18:00","2022-09-01"
"1905AR097-001",-7.05535,43.50368,-8.56134,42.3853,M2,0,"14:00","18:00","2022-08-31"
"1908AR260-017",-7.86554,43.6987,-8.59379,42.67915,M2,0,"14:00","18:00","2022-09-13"
"2200AR008-001",-3.23834,43.39473,-7.85275,42.85337,M1,0,"14:00","18:00","2022-09-10"
"2107AR164-080",-7.70362,43.50789,-8.0151,43.63173,M3,0,"14:00","18:00","2022-08-20"
"1902AR031-001",-5.85552,43.47591,-8.78571,42.04961,M2,0,"14:00","18:00","2022-08-05"
"2104AR027-003",-6.90951,43.48957,-7.91643,43.65526,M2,0,"14:00","18:00","2022-08-26"
"2110AR056-006",-8.00731,43.22291,-8.03784,42.51018,M0,0,"14:00","18:00","2022-09-02"
"2014AP008-001",-8.69521,42.80116,-8.38608,43.19341,M2,0,"14:00","18:00","2022-08-14"
"2108AR046-002",-8.20154,43.59021,-7.78101,43.65953,M2,0,"14:00","18:00","2022-09-10"
"2108AR043-001",-8.20742,43.59209,-7.78126,43.65897,M2,0,"14:00","18:00","2022-08-09"
"2204AR020-006",-7.06516,43.41811,-8.036,42.5073,M0,0,"14:00","18:00","2022-08-26"
"2021AR078-001",-7.0813,43.11828,-8.04786,42.51386,M0,0,"14:00","18:00","2022-09-03"
"2211AR060-001",-8.55212,43.10921,-8.67289,43.05282,M1,0,"14:00","18:00","2022-09-11"
"2208AP008-010",-7.85157,43.55867,-8.24617,42.16948,M1,0,"14:00","18:00","2022-08-01"
"2112AP002-013",-8.72106,43.00088,-7.81974,43.67557,M2,0,"14:00","18:00","2022-08-12"
"2204AR017-002",-7.08057,43.41032,-7.09943,43.45785,M2,0,"14:00","18:00","2022-08-22"
"2204AR010-002",-7.06845,43.39735,-7.09811,43.46062,M2,0,"14:00","18:00","2022-08-14"
"2107AR111-002",-7.61846,43.65411,-8.12226,43.27994,M3,0,"14:00","18:00","2022-09-12"
"2002AP006-004",-5.99499,43.34592,-8.64381,42.90392,M2,0,"14:00","18:00","2022-08-15"
"2208AP009-006",-7.84835,43.55492,-8.77858,42.29656,M1,0,"14:00","18:00","2022-09-13"
"2208AP008-003",-7.84637,43.55805,-8.46333,42.17433,M1,0,"14:00","18:00","2022-08-16"
"1908AR208-003",-7.80104,43.64791,-8.59245,42.67701,M2,0,"14:00","18:00","2022-08-21"
"2002AP005-001",-5.97485,43.35262,-8.6481,42.89923,M2,0,"14:00","18:00","2022-08-30"
"1907AR256-011",-7.6904,43.54733,-8.67086,42.62105,M2,0,"14:00","18:00","2022-08-27"
"2204AP003-007",-6.75822,43.53115,-7.50879,43.55968,M2,0,"14:00","18:00","2022-08-15"
"2203AP001-002",-6.47957,43.48249,-7.67816,43.71923,M2,0,"14:00","18:00","2022-09-01"
"1912AP008-007",-9.05944,43.00149,-8.59583,42.67891,M2,0,"14:00","18:00","2022-09-14"
"2104AR035-025",-7.00408,43.49793,-8.75981,42.44207,M3,0,"14:00","18:00","2022-08-14"
"1912AP008-001",-9.06316,42.99341,-8.59451,42.67902,M2,0,"14:00","18:00","2022-08-17"
"2208AR180-005",-8.02278,43.70354,-8.58329,42.4901,M1,0,"14:00","18:00","2022-08-02"
"2200AR006-003",-3.23915,43.39141,-7.84773,42.85336,M1,0,"14:00","18:00","2022-08-26"
"1917AR144-006",-8.37093,42.24962,-8.59733,42.67766,M2,0,"14:00","18:00","2022-08-12"
"2203AP002-003",-6.46696,43.471,-7.68486,43.7207,M2,0,"14:00","18:00","2022-08-16"
"2203AP002-001",-6.47014,43.46903,-7.68422,43.72143,M2,0,"14:00","18:00","2022-08-24"
"2117AR145-004",-8.47976,42.28177,-8.12499,43.52152,M2,0,"14:00","18:00","2022-08-24"
"1907AR441-024",-7.68853,43.54614,-8.58994,42.67804,M2,0,"14:00","18:00","2022-08-02"
"2107AR169-001",-7.59346,43.65169,-7.78444,43.71036,M3,0,"14:00","18:00","2022-09-08"
"2006AR103-003",-7.49774,43.48049,-8.57389,42.78147,M2,0,"14:00","18:00","2022-09-01"
"2107AR164-037",-7.70686,43.50527,-8.01757,43.66332,M3,0,"14:00","18:00","2022-09-06"
"2205AR010-004",-7.17206,43.50909,-7.06335,43.4817,M2,0,"14:00","18:00","2022-08-29"
"2107AR164-052",-7.70864,43.50632,-8.02273,43.66336,M3,0,"14:00","18:00","2022-09-13"
"2107AR164-030",-7.70848,43.50535,-7.94,43.52041,M3,0,"14:00","18:00","2022-08-27"
"2111AR121-001",-8.69801,43.13748,-5.55829,43.45866,M3,0,"14:00","18:00","2022-09-10"
"2017AR043-002",-8.30766,42.16907,-8.0586,43.0417,M2,0,"14:00","18:00","2022-08-19"
"2014AR096-002",-8.71986,42.73603,-8.74082,42.11097,M3,0,"14:00","18:00","2022-09-02"
"2102AR066-001",-5.90424,43.49112,-8.80788,42.27703,M3,0,"14:00","18:00","2022-08-04"
"2202AR007-003",-5.89245,43.51473,-8.05468,42.49131,M1,0,"14:00","18:00","2022-08-17"
"2005AR131-001",-7.05225,43.51153,-8.99473,42.63582,M2,0,"14:00","18:00","2022-09-08"
"2005AR130-004",-7.05407,43.5093,-8.98756,42.63901,M2,0,"14:00","18:00","2022-08-04"
"2005AR130-001",-7.05341,43.51011,-8.99661,42.63677,M2,0,"14:00","18:00","2022-09-02"
"2207AP007-003",-7.70423,43.58864,-8.68901,42.2407,M1,0,"14:00","18:00","2022-08-04"
"2103AR034-001",-6.08744,43.48351,-8.48281,42.39887,M3,0,"14:00","18:00","2022-09-01"
"2202AR007-006",-5.88458,43.51084,-8.05174,42.49002,M1,0,"14:00","18:00","2022-08-28"
"2001AP001-004",-4.94519,43.43571,-8.90361,42.70744,M2,0,"14:00","18:00","2022-09-08"
"2202AP001-016",-5.94663,43.33866,-8.02594,42.51956,M1,0,"14:00","18:00","2022-09-03"
"2102AR027-004",-5.59612,43.47078,-8.12152,43.28017,M2,0,"14:00","18:00","2022-08-22"
"2006AP002-001",-7.38911,43.61098,-8.98756,42.63901,M2,0,"14:00","18:00","2022-09-14"
"2121AP025-002",-7.42558,43.33183,-7.75494,42.8503,M1,0,"14:00","18:00","2022-08-22"
"1908AR224-001",-8.13593,43.54127,-8.0165,42.53916,M3,0,"14:00","18:00","2022-09-10"
"2002AP002-001",-5.98502,43.35195,-8.64792,42.8988,M2,0,"14:00","18:00","2022-08-31"
"2111AR087-001",-8.43263,43.24664,-6.10005,43.44091,M3,0,"14:00","18:00","2022-08-24"
"2021AR022-002",-7.23921,43.23821,-8.30524,42.17527,M3,0,"14:00","18:00","2022-09-05"
"2104AP001-001",-6.76192,43.54763,-8.12828,43.62539,M2,0,"14:00","18:00","2022-09-10"
"2200AR024-011",-3.24595,43.38907,-7.91499,43.68598,M2,0,"14:00","18:00","2022-09-08"
"2108AR110-001",-7.87216,43.54237,-8.13128,43.52631,M3,0,"14:00","18:00","2022-08-21"
"2212AR061-005",-8.73613,42.99998,-8.74537,43.15726,M1,0,"14:00","18:00","2022-08-27"
"2107AR118-008",-7.68856,43.54612,-8.16176,43.27075,M3,0,"14:00","18:00","2022-08-21"
"2105AR089-001",-7.20658,43.40999,-8.84474,43.09724,M3,0,"14:00","18:00","2022-09-07"
"2116AP009-001",-8.55122,42.25546,-7.83802,43.6242,M2,0,"14:00","18:00","2022-09-06"
"2202AR010-001",-5.81149,43.57324,-7.82144,43.64876,M2,0,"14:00","18:00","2022-09-12"
"2202AR006-001",-5.88173,43.50639,-7.81969,43.64573,M2,0,"14:00","18:00","2022-08-15"
"2108AR199-004",-7.98948,43.51033,-7.32994,43.61218,M3,0,"14:00","18:00","2022-09-03"
"2001AR016-004",-5.25464,43.46462,-8.67641,43.0668,M2,0,"14:00","18:00","2022-08-28"
"2103AR037-002",-6.08333,43.4815,-8.42642,42.34044,M3,0,"14:00","18:00","2022-08-08"
"2212AP007-002",-9.14161,42.9814,-8.57049,42.98942,M1,0,"14:00","18:00","2022-08-23"
"2208AR211-004",-8.10761,43.48296,-8.65638,42.4935,M1,0,"14:00","18:00","2022-08-28"
"2115AP008-001",-8.50074,42.55432,-7.88886,43.70195,M2,0,"14:00","18:00","2022-08-04"
"1902AR067-012",-5.99482,43.32922,-8.53942,42.24917,M2,0,"14:00","18:00","2022-09-03"
"2102AR034-002",-5.91257,43.58759,-8.30753,42.17811,M3,0,"14:00","18:00","2022-08-23"
"2203AR016-007",-6.14798,43.49319,-7.56141,43.62877,M2,0,"14:00","18:00","2022-09-09"
"2103AR033-002",-6.08829,43.47848,-7.83738,43.55707,M2,0,"14:00","18:00","2022-08-26"
"2107AR130-002",-7.62028,43.67322,-8.22864,43.26113,M3,0,"14:00","18:00","2022-09-06"
"2203AR016-001",-6.16485,43.49851,-7.9286,42.58936,M1,0,"14:00","18:00","2022-08-17"
"2111AR150-001",-8.66924,43.14378,-3.39977,43.33234,M3,0,"14:00","18:00","2022-09-12"
"2112AR048-001",-9.18879,43.08627,-3.96243,43.29052,M3,0,"14:00","18:00","2022-09-07"
"2212AR063-008",-8.74241,42.99729,-8.86236,43.07571,M1,0,"14:00","18:00","2022-08-04"
"2014AR095-001",-8.72101,42.73042,-8.74123,42.11085,M3,0,"14:00","18:00","2022-08-07"
"2110AR078-001",-7.98488,43.2059,-7.08207,43.42154,M3,0,"14:00","18:00","2022-08-28"
"2110AR060-001",-8.1511,43.22136,-7.09538,43.42041,M3,0,"14:00","18:00","2022-08-19"
"2110AR027-001",-8.22742,43.20018,-7.09566,43.40875,M3,0,"14:00","18:00","2022-09-09"
"2109AR033-001",-8.01139,43.22828,-7.09926,43.422,M3,0,"14:00","18:00","2022-08-31"
"2108AZ064-001",-7.8691,43.64558,-7.08366,43.409,M3,0,"14:00","18:00","2022-08-25"
"2111AR102-001",-8.47659,43.27583,-5.83054,43.55412,M3,0,"14:00","18:00","2022-09-04"
"1806AR026-001",-7.40856,43.47666,-7.15211,42.94128,M2,0,"14:00","18:00","2022-08-02"
"2102AR071-001",-5.86465,43.53953,-8.08022,43.4677,M2,0,"14:00","18:00","2022-08-23"
"2212AR063-007",-8.73698,42.99813,-8.8022,43.1487,M1,0,"14:00","18:00","2022-09-13"
"1902AR067-007",-5.99389,43.33074,-8.52979,42.08966,M2,0,"14:00","18:00","2022-09-07"
"2103AR088-004",-6.27885,43.42178,-7.3834,43.08532,M1,0,"14:00","18:00","2022-08-22"
"2104AR042-011",-7.08855,43.40841,-8.78589,42.71217,M3,0,"14:00","18:00","2022-08-25"
"2008AZ054-001",-7.78247,43.71121,-7.37939,43.09101,M1,0,"14:00","18:00","2022-09-09"
"2212AR063-001",-8.73711,42.99578,-8.70586,43.13799,M1,0,"14:00","18:00","2022-08-02"
"2212AR063-002",-8.72336,43.01342,-8.71489,43.13967,M1,0,"14:00","18:00","2022-09-06"
"2103AR019-001",-6.07894,43.48558,-8.44367,42.33978,M3,0,"14:00","18:00","2022-08-13"
"2115AR053-003",-8.46254,42.45372,-8.27237,42.22884,M3,0,"14:00","18:00","2022-08-02"
"2117AP033-002",-8.48058,42.20327,-7.78825,43.63239,M2,0,"14:00","18:00","2022-09-06"
"2104AR042-005",-7.07947,43.41039,-8.78133,42.70372,M3,0,"14:00","18:00","2022-08-05"
"2014AR053-003",-8.72988,42.75717,-8.60984,42.22025,M3,0,"14:00","18:00","2022-08-14"
"1806AR024-009",-7.48762,43.48579,-7.22792,43.10652,M0,0,"14:00","18:00","2022-08-06"
"2106AR065-003",-7.32605,43.61385,-8.57068,43.08175,M3,0,"14:00","18:00","2022-09-03"
"2105AR090-003",-7.23292,43.4048,-8.9502,43.0217,M3,0,"14:00","18:00","2022-08-01"
"2121AP015-002",-7.43716,43.34228,-7.80722,42.82253,M1,0,"14:00","18:00","2022-08-28"
"2107AR164-069",-7.7062,43.50712,-8.05412,43.55252,M3,0,"14:00","18:00","2022-09-05"
"2121AP014-002",-7.43604,43.33411,-7.81528,42.8051,M1,0,"14:00","18:00","2022-08-07"
"2211AR069-001",-8.53027,43.11132,-8.33596,42.89146,M1,0,"14:00","18:00","2022-08-13"
"2011AR111-010",-8.40711,43.23619,-8.49167,42.26705,M3,0,"14:00","18:00","2022-08-24"
"2206AP007-001",-7.53366,43.5453,-8.49276,42.25543,M1,0,"14:00","18:00","2022-08-02"
"2206AP005-001",-7.35715,43.37697,-8.49001,42.25807,M1,0,"14:00","18:00","2022-08-22"
"2204AR009-001",-7.08314,43.4506,-7.19624,43.46013,M2,0,"14:00","18:00","2022-08-18"
"2111AR148-003",-8.58313,43.19935,-4.13315,43.31024,M3,0,"14:00","18:00","2022-09-11"
"2107AR164-048",-7.70909,43.50631,-8.0289,43.4937,M3,0,"14:00","18:00","2022-09-07"
"2105AP002-025",-7.207,43.36569,-7.49138,43.0553,M1,0,"14:00","18:00","2022-08-14"
"2115AR117-006",-8.52325,42.57492,-8.47295,42.2636,M3,0,"14:00","18:00","2022-08-19"
"2208AR187-001",-8.02241,43.7054,-8.16361,42.80402,M1,0,"14:00","18:00","2022-09-10"
"2121AP015-001",-7.43523,43.34127,-7.80633,42.82268,M1,0,"14:00","18:00","2022-08-09"
"2212AR060-001",-8.74023,43.01538,-8.75949,43.0353,M1,0,"14:00","18:00","2022-09-04"
"2104AR035-023",-7.01573,43.49205,-8.66255,42.49265,M3,0,"14:00","18:00","2022-08-07"
"2011AR111-004",-8.40719,43.24161,-8.45683,42.17819,M3,0,"14:00","18:00","2022-08-29"
"1901AR032-004",-5.25212,43.39077,-8.49122,42.28104,M2,0,"14:00","18:00","2022-08-28"
"2205AZ076-001",-7.16358,43.54166,-8.77824,42.05357,M1,0,"14:00","18:00","2022-08-15"
"2117AP033-007",-8.48376,42.20222,-7.79153,43.63159,M2,0,"14:00","18:00","2022-09-11"
"2002AR044-002",-5.87859,43.5137,-8.87512,42.92614,M2,0,"14:00","18:00","2022-09-09"
"2206AP006-002",-7.52149,43.5493,-8.4886,42.25895,M1,0,"14:00","18:00","2022-08-09"
"1907AR256-042",-7.68832,43.54627,-8.50514,42.56361,M2,0,"14:00","18:00","2022-08-22"
"1907AR256-041",-7.68848,43.54617,-8.50658,42.63151,M2,0,"14:00","18:00","2022-08-27"
"2209AP004-001",-7.83503,43.55998,-8.57451,42.50677,M1,0,"14:00","18:00","2022-08-06"
"1803AR007-010",-6.08337,43.44377,-7.27793,42.99184,M2,0,"14:00","18:00","2022-09-14"
"2112AR178-001",-8.80035,43.17492,-7.75642,43.0642,M3,0,"14:00","18:00","2022-09-12"
"1803AR007-007",-6.08384,43.44159,-7.27253,42.99255,M2,0,"14:00","18:00","2022-08-22"
"2002AP003-002",-5.98265,43.34994,-8.64799,42.89897,M2,0,"14:00","18:00","2022-08-13"
"2002AP002-002",-5.98369,43.35103,-8.64796,42.89882,M2,0,"14:00","18:00","2022-09-03"
"2002AP001-004",-5.93805,43.33672,-8.6479,42.89875,M2,0,"14:00","18:00","2022-09-08"
"2002AP005-008",-5.9713,43.3566,-8.64823,42.89858,M2,0,"14:00","18:00","2022-08-26"
"2107AR164-045",-7.70937,43.50618,-8.13013,43.52698,M3,0,"14:00","18:00","2022-08-26"
"2107AR164-044",-7.70947,43.50619,-8.1301,43.52705,M3,0,"14:00","18:00","2022-09-06"
"2202AP001-003",-5.94768,43.33349,-7.99292,42.56339,M1,0,"14:00","18:00","2022-08-22"
"2005AR133-002",-7.0558,43.50318,-8.48518,42.2832,M3,0,"14:00","18:00","2022-08-11"
"2203AR016-012",-6.15997,43.49958,-8.6992,42.04243,M1,0,"14:00","18:00","2022-09-03"
"2005AR133-001",-7.05544,43.5031,-8.48527,42.28292,M3,0,"14:00","18:00","2022-08-28"
"2211AR062-002",-8.55922,43.11111,-9.03681,42.5993,M1,0,"14:00","18:00","2022-09-14"
"2204AR004-002",-7.07951,43.4175,-7.42506,43.5062,M2,0,"14:00","18:00","2022-08-04"
"2107AR110-004",-7.6922,43.54986,-8.12694,43.29539,M3,0,"14:00","18:00","2022-08-14"
"2107AR164-010",-7.69919,43.50922,-8.2295,43.26188,M3,0,"14:00","18:00","2022-09-09"
"2212AP008-011",-8.93669,43.24825,-8.56106,42.96347,M1,0,"14:00","18:00","2022-09-08"
"1907AR256-028",-7.69031,43.55273,-8.51494,42.59051,M2,0,"14:00","18:00","2022-08-09"
"2107AR164-026",-7.70994,43.50617,-8.02264,43.66339,M3,0,"14:00","18:00","2022-09-05"
"2212AP009-002",-8.93749,43.24653,-8.56768,42.96667,M1,0,"14:00","18:00","2022-08-21"
"2212AP008-017",-8.93604,43.24657,-8.56261,42.96406,M1,0,"14:00","18:00","2022-09-03"
"2105AP002-004",-7.20743,43.37174,-7.50497,43.383,M1,0,"14:00","18:00","2022-08-24"
"1808AR188-020",-8.01814,43.55424,-7.48553,42.9457,M2,0,"14:00","18:00","2022-08-01"
"2012AR069-002",-8.86665,43.18433,-8.47776,42.09308,M3,0,"14:00","18:00","2022-09-13"
"2105AP003-002",-7.19752,43.36655,-7.76409,43.22916,M1,0,"14:00","18:00","2022-08-18"
"2203AR006-001",-6.11077,43.44692,-7.64007,43.60261,M2,0,"14:00","18:00","2022-08-09"
"2203AR016-002",-6.15981,43.49974,-7.64103,43.60269,M2,0,"14:00","18:00","2022-08-12"
"2107AR169-002",-7.59317,43.65155,-8.13215,43.52312,M3,0,"14:00","18:00","2022-08-13"
"2111AR078-004",-8.45712,43.24717,-6.14596,43.49169,M3,0,"14:00","18:00","2022-09-10"
"2108AR178-001",-8.14374,43.52334,-7.61823,43.586,M3,0,"14:00","18:00","2022-09-14"
"2102AR037-001",-5.91187,43.58767,-7.97356,43.3907,M2,0,"14:00","18:00","2022-08-26"
"1908AR260-003",-7.86617,43.69794,-8.59353,42.67683,M2,0,"14:00","18:00","2022-08-08"
"1908AR260-002",-7.86442,43.69671,-8.59314,42.67674,M2,0,"14:00","18:00","2022-09-06"
"1912AP008-004",-9.06317,42.9961,-8.59505,42.67883,M2,0,"14:00","18:00","2022-08-14"
"1908AR260-018",-7.86565,43.69631,-8.594,42.67907,M2,0,"14:00","18:00","2022-08-11"
"1917AR144-010",-8.36834,42.2569,-8.59606,42.68078,M2,0,"14:00","18:00","2022-09-12"
"1917AR144-008",-8.37391,42.25661,-8.59545,42.68079,M2,0,"14:00","18:00","2022-09-02"
"1917AR144-005",-8.38305,42.2484,-8.59726,42.67777,M2,0,"14:00","18:00","2022-08-22"
"1917AR144-004",-8.37785,42.25199,-8.5972,42.6779,M2,0,"14:00","18:00","2022-08-04"
"1913AP001-006",-8.57454,42.774,-8.59675,42.67851,M2,0,"14:00","18:00","2022-08-26"
"1913AP001-003",-8.57557,42.77044,-8.59647,42.67879,M2,0,"14:00","18:00","2022-08-05"
"2201AP002-005",-5.49141,43.3978,-7.81745,43.64542,M2,0,"14:00","18:00","2022-08-04"
"2201AP001-004",-5.38633,43.34872,-7.82123,43.64701,M2,0,"14:00","18:00","2022-09-02"
"2200AZ018-001",-3.39977,43.33234,-7.81873,43.64608,M2,0,"14:00","18:00","2022-08-13"
"2116AR049-006",-8.79521,42.29673,-8.77533,41.95868,M3,0,"20:00","00:00","2022-08-03"
"2116AR049-004",-8.7929,42.29684,-8.78219,42.05867,M3,0,"20:00","00:00","2022-08-01"
"2115AR117-015",-8.51971,42.57104,-8.4719,42.26811,M3,0,"20:00","00:00","2022-09-10"
"2115AR116-001",-8.6501,42.41679,-8.72094,42.21298,M3,0,"20:00","00:00","2022-08-02"
"2115AR108-001",-8.42133,42.59459,-8.25487,42.16977,M3,0,"20:00","00:00","2022-08-09"
"2115AR053-002",-8.46205,42.45379,-8.27237,42.22884,M3,0,"20:00","00:00","2022-08-13"
"2114AR093-001",-8.72355,42.92651,-8.27237,42.22884,M3,0,"20:00","00:00","2022-08-04"
"2114AR090-005",-8.83819,42.86354,-8.7158,42.09206,M3,0,"20:00","00:00","2022-09-13"
"2113AR036-006",-8.44121,42.87816,-7.75689,43.06506,M3,0,"20:00","00:00","2022-08-03"
"2202AR010-002",-5.80792,43.574,-8.13189,43.62357,M2,0,"20:00","00:00","2022-08-16"
"2010AR091-001",-8.20923,43.1946,-8.95064,43.09056,M2,0,"20:00","00:00","2022-08-07"
"2007AR327-002",-7.68695,43.55248,-8.14235,43.05237,M2,0,"20:00","00:00","2022-08-22"
"2006AP002-006",-7.38295,43.60796,-8.91095,42.88708,M2,0,"20:00","00:00","2022-09-01"
"2006AP003-001",-7.38911,43.61098,-8.90915,42.88564,M2,0,"20:00","00:00","2022-08-11"
"2006AP002-005",-7.38923,43.61762,-8.90983,42.89172,M2,0,"20:00","00:00","2022-09-04"
"2006AP002-004",-7.38164,43.60736,-8.70436,42.80206,M2,0,"20:00","00:00","2022-08-19"
"2006AP002-003",-7.38799,43.60314,-8.69086,42.80236,M2,0,"20:00","00:00","2022-09-08"
"2001AP001-002",-4.94593,43.43611,-8.59459,42.68142,M2,0,"20:00","00:00","2022-08-01"
"1905AP004-007",-7.21005,43.35678,-8.37027,42.26637,M2,0,"20:00","00:00","2022-08-07"
"2121AP005-001",-7.47465,43.33995,-7.72776,43.3501,M1,0,"20:00","00:00","2022-09-11"
"2120AP006-001",-7.76321,43.36813,-7.72979,43.34798,M1,0,"20:00","00:00","2022-08-28"
"2105AP002-015",-7.20445,43.37514,-7.47902,43.34073,M1,0,"20:00","00:00","2022-09-11"
"2105AP002-017",-7.20135,43.36716,-7.47978,43.34035,M1,0,"20:00","00:00","2022-08-12"
"1607AR221-001",-7.61327,43.58209,-8.4058,42.17904,M2,0,"20:00","00:00","2022-09-01"
"2202AP001-010",-5.94949,43.33524,-8.05626,42.50172,M1,0,"20:00","00:00","2022-09-13"
"2102AR027-005",-5.59485,43.47173,-8.11494,43.19504,M2,0,"20:00","00:00","2022-08-27"
"1908AR208-007",-7.79856,43.64843,-8.59244,42.67662,M2,0,"20:00","00:00","2022-09-02"
"2112AP005-002",-8.81382,43.13224,-7.92413,43.61745,M2,0,"20:00","00:00","2022-08-01"
"2112AP005-003",-8.81441,43.13359,-7.93367,43.60397,M2,0,"20:00","00:00","2022-08-18"
"1802AR066-002",-5.96249,43.49148,-7.7343,43.13407,M3,0,"20:00","00:00","2022-08-25"
"2015AR028-001",-8.51193,42.54575,-8.21417,43.20128,M2,0,"20:00","00:00","2022-09-09"
"2015AP002-003",-8.51249,42.58173,-8.21231,43.21251,M2,0,"20:00","00:00","2022-08-08"
"2203AR016-003",-6.16009,43.50226,-7.56775,42.08634,M1,0,"20:00","00:00","2022-08-03"
"2108AR198-001",-8.01025,43.61353,-7.36186,43.59052,M3,0,"20:00","00:00","2022-08-27"
"1707AR187-014",-7.6144,43.66402,-8.54101,42.61905,M2,0,"20:00","00:00","2022-09-11"
"2114AR089-001",-8.84666,42.86569,-8.5874,42.1726,M3,0,"20:00","00:00","2022-08-19"
"2105AR089-003",-7.20911,43.42009,-8.79826,43.16085,M3,0,"20:00","00:00","2022-08-13"
"2204AR007-001",-6.99863,43.50217,-7.32462,43.57755,M2,0,"20:00","00:00","2022-08-07"
"2211AR073-001",-8.64636,43.30267,-8.56988,42.98615,M1,0,"20:00","00:00","2022-08-18"
"2116AR061-002",-8.43723,42.3004,-8.56044,42.37807,M3,0,"20:00","00:00","2022-09-14"
"2202AR007-002",-5.89246,43.51526,-8.0352,42.48276,M1,0,"20:00","00:00","2022-08-11"
"1905AP004-010",-7.2036,43.35203,-8.41513,42.33039,M2,0,"20:00","00:00","2022-08-26"
"1806AR127-001",-7.4063,43.47459,-7.15728,42.95005,M0,0,"20:00","00:00","2022-08-12"
"1907AR442-007",-7.6879,43.5463,-8.5904,42.67708,M2,0,"20:00","00:00","2022-08-13"
"2105AR104-001",-7.20423,43.4629,-8.72314,43.01129,M3,0,"20:00","00:00","2022-08-08"
"2200AR024-009",-3.24491,43.38791,-8.09683,43.62642,M2,0,"20:00","00:00","2022-08-03"
"1808AR366-001",-7.72031,43.63341,-7.47572,42.94518,M2,0,"20:00","00:00","2022-08-29"
"1902AR067-001",-5.99301,43.33232,-8.86248,41.98272,M2,0,"20:00","00:00","2022-08-02"
"2111AR104-004",-8.39912,43.24283,-5.87006,43.58299,M3,0,"20:00","00:00","2022-08-26"
"2014AP001-012",-8.76768,42.68004,-8.38281,43.24099,M2,0,"20:00","00:00","2022-09-10"
"2106AR039-002",-7.45416,43.48615,-8.76093,43.03641,M3,0,"20:00","00:00","2022-08-13"
"2105AR104-009",-7.20788,43.45915,-8.7619,43.03906,M3,0,"20:00","00:00","2022-08-31"
"2105AR089-002",-7.20538,43.41804,-8.84511,43.1033,M3,0,"20:00","00:00","2022-08-17"
"2104AR044-002",-7.09737,43.41427,-8.69539,42.67983,M3,0,"20:00","00:00","2022-08-06"
"2212AP009-007",-8.93712,43.24742,-8.56484,42.96672,M1,0,"20:00","00:00","2022-08-10"
"2202AP001-012",-5.95002,43.33766,-8.24158,42.4513,M1,0,"20:00","00:00","2022-08-31"
"2212AR050-004",-8.74341,43.023,-8.86262,43.02922,M1,0,"20:00","00:00","2022-08-23"
"2107AR164-019",-7.71166,43.50335,-7.85554,43.47084,M3,0,"20:00","00:00","2022-09-05"
"2203AR016-009",-6.14391,43.49163,-7.56838,42.09592,M1,0,"20:00","00:00","2022-08-18"
"2104AR035-019",-7.01466,43.4897,-8.6607,42.49644,M3,0,"20:00","00:00","2022-08-31"
"2104AR035-018",-7.01448,43.49018,-8.66147,42.49667,M3,0,"20:00","00:00","2022-08-04"
"1905AR021-002",-7.05472,43.50392,-8.44199,42.33483,M2,0,"20:00","00:00","2022-08-20"
"2014AP010-004",-8.68358,42.79262,-8.6645,43.12413,M2,0,"20:00","00:00","2022-08-14"
"1906AR148-001",-7.39633,43.50142,-8.55271,42.56079,M2,0,"20:00","00:00","2022-09-13"
"2205AR041-001",-7.20311,43.4352,-8.06361,43.38126,M0,0,"20:00","00:00","2022-09-14"
"1907AR441-018",-7.69136,43.55228,-8.59062,42.67896,M2,0,"20:00","00:00","2022-08-26"
"2112AR157-002",-8.82237,43.173,-7.06051,43.00202,M3,0,"20:00","00:00","2022-08-29"
"2105AR057-008",-7.22754,43.33558,-8.83825,43.09531,M3,0,"20:00","00:00","2022-08-11"
