"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","lastDate","idCamion","startSlot","endSlot"
"2003AR117-004",-6.03038,43.50052,-7.27832,43.35533,M2,0,1,,2022-08-01 14:00:00.000,"2022-08-08",,"14:00","18:00"
"1907AR407-001",-7.40676,43.64358,-7.44717,43.5615,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-17",,"14:00","18:00"
"2206AR025-003",-7.37289,43.6121,-7.3801,43.58437,M0,0,12,,2022-08-07 08:00:00.000,"2022-08-12",,"14:00","18:00"
"1907AR298-001",-7.4045,43.67279,-8.87641,42.04256,M3,0,28,,2022-08-15 08:00:00.000,"2022-08-21",,"14:00","18:00"
"2206AR025-005",-7.37562,43.61135,-7.47263,43.56609,M0,0,45,,2022-08-23 14:00:00.000,"2022-08-28",,"14:00","18:00"
"2212AR095-007",-8.73502,43.10331,-8.72619,42.56852,M1,0,32,,2022-08-17 08:00:00.000,"2022-08-26",,"14:00","18:00"
"2105AR115-003",-7.19695,43.40693,-7.17458,43.51524,M3,0,8,,2022-08-05 08:00:00.000,"2022-08-13",,"14:00","18:00"
"2021AR098-002",-7.22374,43.21272,-6.84286,43.4748,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-18",,"14:00","18:00"
"1907AR375-006",-7.61455,43.70656,-7.47287,43.5542,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-20",,"14:00","18:00"
"1905AR204-035",-7.22257,43.43606,-7.43884,43.30788,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-25",,"14:00","18:00"
"2112AR020-001",-8.88245,43.04673,-6.6743,43.50927,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-21",,"14:00","18:00"
"1905AR149-008",-7.20568,43.41562,-7.45874,43.68523,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-16",,"14:00","18:00"
"1906AR219-003",-7.25451,43.41146,-7.34214,43.5099,M2,0,0,,2022-08-01 08:00:00.000,"2022-08-10",,"14:00","18:00"
"1905AR204-032",-7.22282,43.43621,-7.42979,43.54501,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"14:00","18:00"
"2107AR143-009",-7.50021,43.65723,-8.48058,42.24436,M3,0,21,,2022-08-11 14:00:00.000,"2022-08-14",,"14:00","18:00"
"2003AR117-001",-6.03109,43.50001,-7.24043,43.38549,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-13",,"14:00","18:00"
"2207AR083-005",-7.41,43.68321,-8.75503,42.45953,M1,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"14:00","18:00"
"2105AR117-033",-7.35371,43.59347,-7.07791,43.41349,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-30",,"14:00","18:00"
"2107AR203-004",-7.48776,43.67876,-7.73514,43.11784,M1,0,27,,2022-08-14 14:00:00.000,"2022-08-21",,"14:00","18:00"
"2107AR203-006",-7.48967,43.67916,-7.73898,43.11436,M1,0,2,,2022-08-02 08:00:00.000,"2022-08-06",,"14:00","18:00"
"1706AR091-002",-7.26658,43.46891,-8.80772,42.13114,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-14",,"14:00","18:00"
"2006AR126-007",-7.38751,43.49039,-7.10538,43.40907,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-16",,"14:00","18:00"
"2006AR109-001",-7.39318,43.59581,-7.14136,43.39355,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-17",,"14:00","18:00"
"2007AR145-001",-7.31264,43.59874,-7.12708,43.41917,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-12",,"14:00","18:00"
"2006AR068-007",-7.28617,43.48862,-7.14635,43.38785,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"14:00","18:00"
"2107AR200-009",-7.61293,43.70976,-8.52413,42.6354,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-12",,"14:00","18:00"
"2107AR200-007",-7.65455,43.57728,-8.39746,42.68758,M3,0,44,,2022-08-23 08:00:00.000,"2022-08-27",,"14:00","18:00"
"2106AR067-004",-7.32427,43.4632,-7.08553,43.4187,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-13",,"14:00","18:00"
"2007AR319-001",-7.38283,43.52682,-7.12297,43.42319,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-18",,"14:00","18:00"
"2007AR262-001",-7.43633,43.65645,-7.12656,43.42052,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-21",,"14:00","18:00"
"2007AR180-003",-7.6306,43.67166,-7.12723,43.41946,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-29",,"14:00","18:00"
"2107AR200-002",-7.66251,43.57844,-8.40007,42.6895,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-19",,"14:00","18:00"
"2111AR064-001",-8.5036,43.22301,-8.71764,42.95454,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-15",,"14:00","18:00"
"2011AR095-001",-8.58338,43.07747,-7.97176,43.65561,M3,0,25,,2022-08-13 14:00:00.000,"2022-08-16",,"14:00","18:00"
"2109AR059-012",-7.82688,43.46726,-8.69561,42.9652,M3,0,11,,2022-08-06 14:00:00.000,"2022-08-13",,"14:00","18:00"
"2007AR180-001",-7.62703,43.67068,-7.12715,43.41927,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-07",,"14:00","18:00"
"2007AR086-001",-7.45008,43.6907,-7.12692,43.41882,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-16",,"14:00","18:00"
"2007AR295-001",-7.4778,43.63214,-7.12646,43.42111,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-09",,"14:00","18:00"
"2112AR084-001",-9.19674,42.94474,-8.86178,43.16994,M3,0,42,,2022-08-22 08:00:00.000,"2022-08-27",,"14:00","18:00"
"2012AR107-003",-8.93196,43.08153,-7.1272,43.42226,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-11",,"14:00","18:00"
"2007AR055-002",-7.30513,43.59187,-7.12556,43.41923,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-19",,"14:00","18:00"
"2106AR074-004",-7.31793,43.59402,-6.67776,43.51152,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-20",,"14:00","18:00"
"2006AR033-001",-7.40883,43.56523,-7.07746,43.41419,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-30",,"14:00","18:00"
"2006AR031-002",-7.26891,43.45979,-7.08202,43.41347,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"14:00","18:00"
"2121AR004-007",-7.18332,43.18176,-6.67771,43.50827,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-19",,"14:00","18:00"
"1904AR041-003",-7.15445,43.40494,-8.0158,43.63749,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-16",,"14:00","18:00"
"2212AR093-001",-8.9447,42.97661,-8.73654,42.55926,M1,0,49,,2022-08-25 14:00:00.000,"2022-09-03",,"14:00","18:00"
"2106AR071-006",-7.27086,43.46062,-6.67581,43.50799,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-28",,"14:00","18:00"
"1906AR209-002",-7.30089,43.43544,-7.3104,43.44038,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-18",,"14:00","18:00"
"1905AR174-003",-7.23555,43.47344,-7.5305,43.69918,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-18",,"14:00","18:00"
"1904AR079-006",-7.10596,43.4081,-8.06208,43.68544,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-26",,"14:00","18:00"
"1906AR185-007",-7.13214,43.45206,-7.18043,43.46104,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-14",,"14:00","18:00"
"1905AR080-001",-7.07553,43.52149,-7.5569,43.61611,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-11",,"14:00","18:00"
"1906AR218-001",-7.30876,43.42406,-7.43959,43.31581,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-26",,"14:00","18:00"
"2121AR004-008",-7.1833,43.18091,-6.67769,43.50872,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-16",,"14:00","18:00"
"2121AR004-004",-7.18308,43.18367,-6.6771,43.50876,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-19",,"14:00","18:00"
"2204AR045-016",-7.09623,43.41973,-7.79747,43.62561,M0,0,22,,2022-08-12 08:00:00.000,"2022-08-19",,"14:00","18:00"
"2106AR071-004",-7.26818,43.46153,-7.08847,43.42704,M3,0,38,,2022-08-20 08:00:00.000,"2022-08-23",,"14:00","18:00"
"2107AR082-003",-7.36079,43.42034,-7.08231,43.42422,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"14:00","18:00"
"2106AR074-005",-7.33186,43.61021,-6.84173,43.48083,M3,0,40,,2022-08-21 08:00:00.000,"2022-08-26",,"14:00","18:00"
"2006AR031-001",-7.25778,43.46534,-7.09594,43.41713,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-17",,"14:00","18:00"
"2003AR085-013",-6.03835,43.4826,-7.18953,43.53273,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-15",,"14:00","18:00"
"2003AR085-003",-6.02733,43.49435,-7.19227,43.52363,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-14",,"14:00","18:00"
"1906AR219-001",-7.25885,43.41546,-7.34772,43.50233,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-29",,"14:00","18:00"
"2007AR219-001",-7.63072,43.67175,-8.8093,43.04295,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-16",,"14:00","18:00"
"2107AR141-007",-7.56028,43.6083,-8.59911,42.09868,M3,0,48,,2022-08-25 08:00:00.000,"2022-09-01",,"14:00","18:00"
"2107AR083-002",-7.36526,43.41856,-7.42045,43.30332,M3,0,43,,2022-08-22 14:00:00.000,"2022-08-26",,"14:00","18:00"
"1906AR023-001",-7.2599,43.4218,-7.25659,43.42776,M2,0,46,,2022-08-24 08:00:00.000,"2022-09-02",,"14:00","18:00"
"1905AR209-001",-7.23818,43.4724,-7.31395,43.50217,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-23",,"14:00","18:00"
"2106AR020-004",-7.41284,43.47796,-7.08805,43.41917,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-23",,"14:00","18:00"
"2003AR128-001",-6.03019,43.49894,-7.21441,43.4964,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-11",,"14:00","18:00"
"1906AR120-001",-7.40241,43.42554,-7.47026,43.10378,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-25",,"14:00","18:00"
"1906AR038-003",-7.31595,43.50421,-7.25425,43.42718,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-10",,"14:00","18:00"
"2106AR020-009",-7.30759,43.43084,-7.09437,43.42343,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-05",,"14:00","18:00"
"2107AR007-001",-7.48475,43.67681,-7.0992,43.42174,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-26",,"14:00","18:00"
"2106AR020-005",-7.41233,43.47685,-7.08934,43.42032,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-14",,"14:00","18:00"
"1906AR094-001",-7.35176,43.57548,-7.25234,43.42627,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-25",,"14:00","18:00"
"1906AR112-001",-7.27994,43.4134,-7.43188,43.29528,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-14",,"14:00","18:00"
"1906AR111-001",-7.27998,43.41373,-7.30517,43.50928,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-14",,"14:00","18:00"
"2003AR117-003",-6.03095,43.49951,-8.4987,42.66544,M3,0,28,,2022-08-15 08:00:00.000,"2022-08-24",,"14:00","18:00"
"1907AR230-002",-7.60065,43.64115,-7.79819,43.62474,M0,0,0,,2022-08-01 08:00:00.000,"2022-08-10",,"14:00","18:00"
"1904AR041-002",-7.15487,43.4049,-8.01567,43.63755,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-20",,"14:00","18:00"
"2012AR107-002",-8.92199,43.07744,-7.13934,43.41514,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-06",,"14:00","18:00"
"2106AR074-007",-7.33095,43.61075,-6.67895,43.51064,M3,0,41,,2022-08-21 14:00:00.000,"2022-08-24",,"14:00","18:00"
"2011AR044-001",-8.57305,43.16546,-7.12469,43.41724,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-17",,"14:00","18:00"
"2007AR341-001",-7.62201,43.69219,-7.12453,43.42102,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-19",,"14:00","18:00"
"2106AR063-001",-7.31705,43.59386,-7.09974,43.42288,M3,0,38,,2022-08-20 08:00:00.000,"2022-08-26",,"14:00","18:00"
"2112AR035-001",-8.96607,43.07119,-6.67947,43.50929,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-20",,"14:00","18:00"
"2105AR095-007",-7.25777,43.40702,-7.2936,43.49737,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"14:00","18:00"
"2105AR107-002",-7.26726,43.47899,-7.28546,43.36182,M3,0,40,,2022-08-21 08:00:00.000,"2022-08-30",,"14:00","18:00"
"1906AR119-007",-7.27941,43.41203,-7.34714,43.54418,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-27",,"14:00","18:00"
"2006AR037-002",-7.26863,43.45443,-7.09528,43.42298,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-27",,"14:00","18:00"
"2006AR036-001",-7.26918,43.44482,-7.07966,43.41876,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"14:00","18:00"
"2121AR004-003",-7.17718,43.18375,-6.67711,43.50823,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-10",,"14:00","18:00"
"1905AR204-012",-7.22313,43.43703,-7.47001,43.55019,M2,0,43,,2022-08-22 14:00:00.000,"2022-08-26",,"14:00","18:00"
"1906AR119-001",-7.28455,43.42375,-7.25643,43.45577,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-14",,"14:00","18:00"
"1906AR116-001",-7.3777,43.67271,-7.31922,43.38776,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-28",,"14:00","18:00"
"1705AR132-002",-7.2433,43.51909,-7.7965,43.6232,M0,0,49,,2022-08-25 14:00:00.000,"2022-09-03",,"14:00","18:00"
"1705AR131-002",-7.24361,43.51897,-7.79656,43.6225,M0,0,48,,2022-08-25 08:00:00.000,"2022-08-28",,"14:00","18:00"
"2206AR064-006",-7.37071,43.59102,-8.57886,42.33968,M1,0,10,,2022-08-06 08:00:00.000,"2022-08-14",,"14:00","18:00"
"2006AR126-005",-7.38926,43.49097,-7.10672,43.40811,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-25",,"14:00","18:00"
"2006AR068-003",-7.28345,43.48555,-7.15962,43.38225,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-18",,"14:00","18:00"
"1905AR180-001",-7.24749,43.46962,-7.54086,43.61123,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-23",,"14:00","18:00"
"2207AR066-001",-7.55742,43.70175,-8.57916,42.33909,M1,0,22,,2022-08-12 08:00:00.000,"2022-08-20",,"14:00","18:00"
"2006AR061-004",-7.30674,43.50783,-7.15869,43.39669,M2,0,2,,2022-08-02 08:00:00.000,"2022-08-08",,"14:00","18:00"
"1905AR204-011",-7.22323,43.43715,-7.46947,43.55012,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-16",,"14:00","18:00"
"2106AR063-006",-7.36562,43.63207,-7.12794,43.41454,M3,0,3,,2022-08-02 14:00:00.000,"2022-08-07",,"14:00","18:00"
"2012AR080-006",-8.8898,43.09348,-7.12569,43.41566,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-27",,"14:00","18:00"
"2012AR080-011",-8.90303,43.09925,-7.13041,43.41624,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-08",,"14:00","18:00"
"2006AR124-006",-7.27258,43.45068,-7.12713,43.38432,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-21",,"14:00","18:00"
"2006AR066-001",-7.20897,43.43819,-7.15817,43.39904,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-21",,"14:00","18:00"
"2004AR089-004",-7.12672,43.42144,-7.29534,43.37057,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-11",,"14:00","18:00"
"2207AR063-001",-7.26166,43.53709,-8.57865,42.33932,M1,0,47,,2022-08-24 14:00:00.000,"2022-08-30",,"14:00","18:00"
"2007AR303-001",-7.4058,43.587,-7.12666,43.42298,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-22",,"14:00","18:00"
"2006AR066-003",-7.2107,43.43812,-7.15777,43.39936,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-01",,"14:00","18:00"
"2006AR126-002",-7.39064,43.49054,-7.11886,43.40493,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-02",,"14:00","18:00"
"2003AR084-003",-6.03785,43.48332,-7.2619,43.47553,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-20",,"14:00","18:00"
"2207AR090-004",-7.53589,43.70793,-8.26984,42.67835,M1,0,17,,2022-08-09 14:00:00.000,"2022-08-13",,"14:00","18:00"
"2007AR256-001",-7.50679,43.67317,-8.12769,43.34408,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-26",,"14:00","18:00"
"1807AR533-002",-7.63777,43.55195,-8.52088,42.58104,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-10",,"14:00","18:00"
"1904AR012-002",-7.13112,43.39469,-8.12976,43.34648,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-17",,"14:00","18:00"
"2021AR065-014",-7.19724,43.21401,-7.49012,43.67246,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-13",,"14:00","18:00"
"2021AR065-023",-7.19811,43.22726,-7.55467,43.7038,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-09",,"14:00","18:00"
"2207AR075-004",-7.39113,43.63959,-8.4252,42.54403,M1,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"14:00","18:00"
"2207AR075-003",-7.39103,43.63995,-8.42424,42.54496,M1,0,27,,2022-08-14 14:00:00.000,"2022-08-19",,"14:00","18:00"
"2207AR075-002",-7.39328,43.63914,-8.42463,42.54396,M1,0,13,,2022-08-07 14:00:00.000,"2022-08-14",,"14:00","18:00"
"2112AR020-003",-8.85398,43.10904,-8.6024,42.77585,M3,0,6,,2022-08-04 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2111AR130-001",-8.69801,43.13748,-9.02735,42.66966,M3,0,26,,2022-08-14 08:00:00.000,"2022-08-20",,"20:00","00:00"
"2109AR059-003",-7.82619,43.46731,-8.43816,42.60394,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2109AR059-002",-7.84577,43.47436,-8.61853,42.43467,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2109AR059-001",-7.83202,43.4743,-8.61717,42.43532,M3,0,33,,2022-08-17 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2107AR196-002",-7.41407,43.68165,-8.65501,42.04983,M3,0,48,,2022-08-25 08:00:00.000,"2022-09-02",,"20:00","00:00"
"2107AR188-001",-7.61688,43.69587,-8.65454,42.05117,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-31",,"20:00","00:00"
"2107AR175-012",-7.56873,43.57482,-8.28638,42.14665,M3,0,15,,2022-08-08 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2107AR175-010",-7.46366,43.66964,-8.28644,42.14677,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2107AR175-009",-7.46299,43.67024,-8.29574,42.13819,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2107AR175-004",-7.46444,43.67151,-8.41643,42.22148,M3,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2107AR175-003",-7.46442,43.67173,-8.41492,42.22122,M3,0,17,,2022-08-09 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2107AR141-032",-7.56462,43.60694,-8.73666,42.15404,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-08",,"20:00","00:00"
"2107AR117-008",-7.5023,43.61864,-8.55995,42.08258,M3,0,38,,2022-08-20 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2106AR082-001",-7.36284,43.58004,-7.1655,43.2354,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2207AR088-010",-7.5755,43.60689,-8.73825,42.44491,M1,0,1,,2022-08-01 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2207AR087-002",-7.42007,43.64407,-8.73418,42.45385,M1,0,37,,2022-08-19 14:00:00.000,"2022-08-28",,"20:00","00:00"
"1905AR122-004",-7.23767,43.40819,-7.52553,43.66937,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1905AR122-005",-7.23499,43.4072,-7.49335,43.69335,M2,0,42,,2022-08-22 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2005AR044-005",-7.27318,43.5055,-7.21676,43.4171,M2,0,41,,2022-08-21 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2105AR117-023",-7.32417,43.59966,-7.0832,43.41821,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1905AR122-002",-7.20884,43.4169,-7.48931,43.6977,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-12",,"20:00","00:00"
"1905AR084-002",-7.22081,43.41547,-7.47935,43.6752,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2107AR074-001",-7.42689,43.61739,-7.43196,43.29422,M3,0,26,,2022-08-14 08:00:00.000,"2022-08-19",,"20:00","00:00"
"1905AR119-003",-7.28227,43.36711,-7.47869,43.675,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-18",,"20:00","00:00"
"1905AR084-001",-7.20923,43.41617,-7.47945,43.6752,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2206AR064-003",-7.33761,43.6006,-8.48451,42.25676,M1,0,7,,2022-08-04 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1905AR081-001",-7.21203,43.40143,-7.47975,43.67466,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2005AR064-004",-7.27217,43.48021,-7.20861,43.40804,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2005AR046-002",-7.20865,43.41732,-7.2189,43.41796,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2207AR090-001",-7.54029,43.71243,-8.26852,42.67974,M1,0,2,,2022-08-02 08:00:00.000,"2022-08-06",,"20:00","00:00"
"1907AR064-001",-7.51974,43.71321,-8.48367,42.26388,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2207AR088-007",-7.59281,43.64656,-8.7368,42.44507,M1,0,22,,2022-08-12 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2207AR088-005",-7.62313,43.69654,-8.73505,42.44608,M1,0,3,,2022-08-02 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2112AR035-011",-8.9773,43.07594,-8.49854,42.84608,M3,0,26,,2022-08-14 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2120AR060-003",-7.4505,43.05503,-7.73258,43.12364,M1,0,22,,2022-08-12 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2012AR080-010",-8.89181,43.09405,-8.06017,43.64293,M3,0,25,,2022-08-13 14:00:00.000,"2022-08-18",,"20:00","00:00"
"1906AR116-002",-7.37208,43.66584,-8.4987,42.27537,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1906AR074-001",-7.32751,43.44768,-8.50757,42.26555,M3,0,34,,2022-08-18 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2107AR200-012",-7.54977,43.60122,-8.5171,42.66824,M3,0,19,,2022-08-10 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2204AR014-014",-7.11238,43.41025,-7.1107,43.41652,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2204AR014-011",-7.1121,43.41023,-7.12934,43.40515,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2106AR013-001",-7.36654,43.4697,-7.22627,43.35653,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2204AR014-017",-7.1127,43.41021,-7.11368,43.4099,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2204AR014-007",-7.11058,43.40981,-7.14143,43.38402,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2004AR040-006",-7.12575,43.41536,-7.19234,43.4918,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-20",,"20:00","00:00"
"1806AR195-002",-7.31082,43.43268,-8.72842,42.04569,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1806AR178-007",-7.25519,43.41923,-8.74283,42.05609,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1606AR172-002",-7.3709,43.44506,-7.32319,43.51342,M2,0,26,,2022-08-14 08:00:00.000,"2022-08-21",,"20:00","00:00"
"1606AR171-004",-7.36217,43.45569,-7.3107,43.44227,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1905AR143-002",-7.2107,43.40881,-7.44804,43.59795,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2105AR117-027",-7.32706,43.59914,-7.08592,43.40879,M2,0,14,,2022-08-08 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR117-028",-7.32797,43.59941,-7.08366,43.40726,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1721AR062-002",-7.44912,43.26627,-8.74818,41.98136,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-21",,"20:00","00:00"
"1721AR032-002",-7.23896,43.2329,-8.69552,42.03444,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2112AR020-006",-8.8569,43.10866,-6.67484,43.50853,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1605AR131-001",-7.26301,43.47955,-7.38804,43.15832,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-09",,"20:00","00:00"
"1707AR010-001",-7.57498,43.60174,-8.75565,42.11515,M2,0,18,,2022-08-10 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1706AR196-002",-7.2593,43.39713,-8.713,42.11144,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2214AR018-003",-8.57276,42.83766,-8.56354,42.84338,M1,0,44,,2022-08-23 08:00:00.000,"2022-09-01",,"20:00","00:00"
"1905AR104-003",-7.23109,43.48182,-8.48936,42.25805,M3,0,49,,2022-08-25 14:00:00.000,"2022-08-30",,"20:00","00:00"
"1720AR007-001",-7.64784,43.44149,-8.77085,42.12039,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1607AR204-001",-7.54645,43.70363,-7.64585,43.02508,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1905AR083-003",-7.21271,43.41496,-7.47952,43.675,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-13",,"20:00","00:00"
