,idCamion,idPedido,start_date,end_date,tipo
89,A123070A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
90,A123070B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
91,A127810A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
92,A127898A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
93,A128208A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
94,A129921A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
95,A130974A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
96,AA9001C,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
97,AA9001D,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
98,AA9001E,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
99,AA9001F,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
100,A101602A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
101,A102879B,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
102,A102966A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
103,A103296A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
104,A103304A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
105,A103451E,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
106,A103451F,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
107,A103628A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
108,A103652A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
109,A103698A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
110,A103761A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
111,A103761D,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
112,A103811A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
113,A104096A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
114,A104403D,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
115,A104715B,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
116,A104715D,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
117,A104877A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
118,A104877C,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
119,A104887A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
120,A104967A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
121,A104967B,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
122,A104967C,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
123,A106022A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
124,A106058E,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
125,A108122A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
126,A109742A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
127,A109742B,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
128,A113290A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
129,A114833A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
130,A115178C,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
131,A115178D,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
132,A115901A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
133,A116776A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
134,A118173B,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
135,A121152B,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
136,A121485A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
137,A121837A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
138,A121837B,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
139,A123070A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
140,A123070B,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
141,A127810A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
142,A127898A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
143,A128208A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
144,A129921A,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
145,A130974A,-1,2022-08-11 00:00:00,2022-08-11 23:59:59,Parada Programada
146,AA9001C,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
147,AA9001D,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
148,AA9001E,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
149,AA9001F,-1,2022-08-12 00:00:00,2022-08-12 23:59:59,Parada Programada
150,A101602A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
151,A102879B,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
152,A102966A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
153,A103296A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
154,A103304A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
155,A103451E,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
156,A103451F,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
157,A103628A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
158,A103652A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
159,A103698A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
160,A103761A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
161,A103761D,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
162,A103811A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
163,A104096A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
164,A104403D,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
165,A104715B,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
166,A104715D,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
167,A104877A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
168,A104877C,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
169,A104887A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
170,A104967A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
171,A104967B,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
172,A104967C,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
173,A106022A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
174,A106058E,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
175,A108122A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
176,A109742A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
177,A109742B,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
178,A113290A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
179,A114833A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
180,A115178C,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
181,A115178D,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
182,A115901A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
183,A116776A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
184,A118173B,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
185,A121152B,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
186,A121485A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
187,A121837A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
188,A121837B,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
189,A123070A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
190,A123070B,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
191,A127810A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
192,A127898A,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
193,A128208A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
194,A129921A,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
195,A130974A,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
196,AA9001C,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
197,AA9001D,-1,2022-08-16 00:00:00,2022-08-16 23:59:59,Parada Programada
198,AA9001E,-1,2022-08-15 00:00:00,2022-08-15 23:59:59,Parada Programada
199,AA9001F,-1,2022-08-14 00:00:00,2022-08-14 23:59:59,Parada Programada
200,A101602A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
201,A102879B,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
202,A102966A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
203,A103296A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
204,A103304A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
205,A103451E,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
206,A103451F,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
207,A103628A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
208,A103652A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
209,A103698A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
210,A103761A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
211,A103761D,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
212,A103811A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
213,A104096A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
214,A104403D,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
215,A104715B,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
216,A104715D,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
217,A104877A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
218,A104877C,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
219,A104887A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
220,A104967A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
221,A104967B,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
222,A104967C,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
223,A106022A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
224,A106058E,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
225,A108122A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
226,A109742A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
227,A109742B,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
228,A113290A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
229,A114833A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
230,A115178C,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
231,A115178D,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
232,A115901A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
233,A116776A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
234,A118173B,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
235,A121152B,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
236,A121485A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
237,A121837A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
238,A121837B,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
239,A123070A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
240,A123070B,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
241,A127810A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
242,A127898A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
243,A128208A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
244,A129921A,-1,2022-08-19 00:00:00,2022-08-19 23:59:59,Parada Programada
245,A130974A,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
246,AA9001C,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
247,AA9001D,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
248,AA9001E,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
249,AA9001F,-1,2022-08-18 00:00:00,2022-08-18 23:59:59,Parada Programada
250,A101602A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
251,A102879B,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
252,A102966A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
253,A103296A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
254,A103304A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
255,A103451E,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
256,A103451F,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
257,A103628A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
258,A103652A,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
259,A103698A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
260,A103761A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
261,A103761D,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
262,A103811A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
263,A104096A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
264,A104403D,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
265,A104715B,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
266,A104715D,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
267,A104877A,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
268,A104877C,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
269,A104887A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
270,A104967A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
271,A104967B,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
272,A104967C,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
273,A106022A,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
274,A106058E,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
275,A108122A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
276,A109742A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
277,A109742B,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
278,A113290A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
279,A114833A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
280,A115178C,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
281,A115178D,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
282,A115901A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
283,A116776A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
284,A118173B,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
285,A121152B,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
286,A121485A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
287,A121837A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
288,A121837B,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
289,A123070A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
290,A123070B,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
291,A127810A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
292,A127898A,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
293,A128208A,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
294,A129921A,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
295,A130974A,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
296,AA9001C,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
297,AA9001D,-1,2022-08-22 00:00:00,2022-08-22 23:59:59,Parada Programada
298,AA9001E,-1,2022-08-23 00:00:00,2022-08-23 23:59:59,Parada Programada
299,AA9001F,-1,2022-08-21 00:00:00,2022-08-21 23:59:59,Parada Programada
300,A101602A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
301,A102879B,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
302,A102966A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
303,A103296A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
304,A103304A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
305,A103451E,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
306,A103451F,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
307,A103628A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
308,A103652A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
309,A103698A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
310,A103761A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
311,A103761D,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
312,A103811A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
313,A104096A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
314,A104403D,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
315,A104715B,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
316,A104715D,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
317,A104877A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
318,A104877C,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
319,A104887A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
320,A104967A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
321,A104967B,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
322,A104967C,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
323,A106022A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
324,A106058E,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
325,A108122A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
326,A109742A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
327,A109742B,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
328,A113290A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
329,A114833A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
330,A115178C,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
331,A115178D,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
332,A115901A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
333,A116776A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
334,A118173B,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
335,A121152B,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
336,A121485A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
337,A121837A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
338,A121837B,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
339,A123070A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
340,A123070B,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
341,A127810A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
342,A127898A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
343,A128208A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
344,A129921A,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
345,A130974A,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
346,AA9001C,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
347,AA9001D,-1,2022-08-26 00:00:00,2022-08-26 23:59:59,Parada Programada
348,AA9001E,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
349,AA9001F,-1,2022-08-25 00:00:00,2022-08-25 23:59:59,Parada Programada
350,A101602A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
351,A102879B,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
352,A102966A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
353,A103296A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
354,A103304A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
355,A103451E,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
356,A103451F,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
357,A103628A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
358,A103652A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
359,A103698A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
360,A103761A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
361,A103761D,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
362,A103811A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
363,A104096A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
364,A104403D,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
365,A104715B,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
366,A104715D,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
367,A104877A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
368,A104877C,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
369,A104887A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
370,A104967A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
371,A104967B,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
372,A104967C,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
373,A106022A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
374,A106058E,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
375,A108122A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
376,A109742A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
377,A109742B,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
378,A113290A,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
379,A114833A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
380,A115178C,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
381,A115178D,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
382,A115901A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
383,A116776A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
384,A118173B,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
385,A121152B,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
386,A121485A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
387,A121837A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
388,A121837B,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
389,A123070A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
390,A123070B,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
391,A127810A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
392,A127898A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
393,A128208A,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
394,A129921A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
395,A130974A,-1,2022-08-28 00:00:00,2022-08-28 23:59:59,Parada Programada
396,AA9001C,-1,2022-08-29 00:00:00,2022-08-29 23:59:59,Parada Programada
397,AA9001D,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
398,AA9001E,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
399,AA9001F,-1,2022-08-30 00:00:00,2022-08-30 23:59:59,Parada Programada
400,A101602A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
401,A102879B,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
402,A102966A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
403,A103296A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
404,A103304A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
405,A103451E,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
406,A103451F,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
407,A103628A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
408,A103652A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
409,A103698A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
410,A103761A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
411,A103761D,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
412,A103811A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
